Level,Seed_Method,Model,NSE (↑),R2 (↑),Sim (↑),RMSE (↓),MAE (↓),NMAE (↓)
MED,SPLINE,LN,0.8378099131782658,0.8378099131777895,0.9628747596448325,1.1267298700091917,0.8750659689732959,0.03962239764877153
MED,SPLINE,Lasso,0.8362847324481751,0.8362847324476945,0.9629795760687694,1.1300431848477028,0.8727633366414479,0.03954267529294704
MED,SPLINE,RF,0.8599603224186564,0.8599603224182416,0.9665896512862368,1.0548024515350214,0.7919214263984136,0.035565087634393935
MED,SPLINE,Ridge,0.837809878210428,0.8378098782099518,0.9628747316413107,1.126730890283666,0.8750670239755086,0.039622428309536724
MED,SPLINE,SVR,0.8599442728645359,0.8599442728641125,0.9670984870257541,1.0428300521360145,0.7758509534474417,0.03504116018217396
MED,SPLINE,XGB,0.8511841092205369,0.8511841092200942,0.9655125855738911,1.0842770185150536,0.8213400482279913,0.03676543083439927
HIGH,LINEAR,Ada,0.8822446375536853,0.8822446375535944,0.9639231941811883,1.5002036159365837,1.180393870258127,0.03848345314100052
HIGH,LINEAR,DT,0.8937467561041815,0.8937467561040972,0.967318932858158,1.440077790940401,1.0659000107765197,0.03487515742653376
HIGH,LINEAR,GB,0.9390143179563618,0.9390143179563124,0.9748126238602305,1.0891866459002386,0.8090225658262733,0.026476375534754227
HIGH,LINEAR,KNN,0.9329376488195996,0.9329376488195456,0.9735422401520265,1.1434934720206635,0.8519600607872009,0.02785368156242019
HIGH,LINEAR,LGBM,0.9455099456459862,0.9455099456459424,0.9759859464787541,1.0312776906009298,0.7686234708443968,0.02517028858610599
HIGH,LINEAR,LN,0.9372561040191747,0.9372561040191226,0.9751157873652478,1.090063578448651,0.7993635379314422,0.026180503825541976
HIGH,LINEAR,Lasso,0.9342136314134136,0.9342136314133594,0.974531091316134,1.1140734269017116,0.8179836783409118,0.026827164935578445
HIGH,LINEAR,RF,0.9462362203143381,0.9462362203142942,0.9765052474662572,1.0195152057376489,0.7521300023788214,0.024631092598469774
HIGH,LINEAR,Ridge,0.9372562148842397,0.937256214884188,0.9751157547370372,1.090063747896857,0.799364551448822,0.02618053676266753
HIGH,LINEAR,SVR,0.9434832662191223,0.9434832662190762,0.9761656267779807,1.0456019977714541,0.7658809431960653,0.025012928153754426
HIGH,LINEAR,XGB,0.9454970734913393,0.9454970734912959,0.9760359940289515,1.0369298878688424,0.7687309312343596,0.025117737777015193
HIGH,MEAN,Ada,0.872031149497671,0.8720311494975731,0.9630960154434708,1.538017984130297,1.210373432599309,0.039500252737110955
HIGH,MEAN,DT,0.8823593112824056,0.8823593112823076,0.9667162064823276,1.4872984889350758,1.0825000409126282,0.03569204655139082
HIGH,MEAN,GB,0.9377102461457644,0.9377102461457141,0.9746411029535351,1.0986092247854518,0.8147132541143326,0.026672860113181363
HIGH,MEAN,KNN,0.9316767881319835,0.9316767881319287,0.9732646865278557,1.1572189954833985,0.8615600613594054,0.028160457081647758
HIGH,MEAN,LGBM,0.94538490251897,0.9453849025189257,0.9759776270509615,1.0292821899422198,0.7678779339312639,0.025183608616367356
HIGH,MEAN,LN,0.9366111719705508,0.936611171970498,0.9749951791614976,1.094649765543582,0.8026181513309478,0.026313826711758116
HIGH,MEAN,Lasso,0.9337639699103367,0.933763969910282,0.9744624806072408,1.1175051685688613,0.8199159080982209,0.026904032977298365
HIGH,MEAN,RF,0.9456464276360412,0.9456464276359968,0.9763890249831936,1.0219514055859948,0.7552130014747381,0.024756076730158783
HIGH,MEAN,Ridge,0.9366113155768149,0.9366113155767622,0.9749951706298119,1.0946495358100432,0.802618339562416,0.026313834293437283
HIGH,MEAN,SVR,0.9429560776909706,0.9429560776909237,0.9760819574132562,1.0480455366818133,0.7678889174252583,0.025106864229205116
HIGH,MEAN,XGB,0.9433702186509503,0.9433702186509043,0.9756959346439598,1.0418241043758336,0.7779780870914459,0.025496741554543068
HIGH,SPLINE,Ada,0.8767652391830894,0.8767652391829941,0.9636019539023739,1.5137295330720375,1.1925310961557207,0.03889076137712783
HIGH,SPLINE,DT,0.8921950381739179,0.8921950381738326,0.9676724180654045,1.453334065285582,1.058800003528595,0.0345359982283231
HIGH,SPLINE,GB,0.9388744800607982,0.9388744800607489,0.974803146599977,1.093381183148034,0.8096403633434341,0.026490397257251202
HIGH,SPLINE,KNN,0.9329523014760247,0.9329523014759709,0.9735276744665007,1.1441966124368526,0.8529800590515138,0.027870042502953177
HIGH,SPLINE,LGBM,0.9449208520854829,0.9449208520854387,0.9758977324881499,1.0374694236715454,0.7725576218989021,0.025270643999383433
HIGH,SPLINE,LN,0.9371365173932655,0.9371365173932134,0.9750774893072321,1.0920029651206165,0.801014483809471,0.026221173617433056
HIGH,SPLINE,Lasso,0.9340619404925019,0.9340619404924478,0.9744895659518429,1.1159256523744947,0.8196737941503526,0.026871416963899834
HIGH,SPLINE,RF,0.9451922545817659,0.9451922545817212,0.9762383832242766,1.028709208383224,0.7606640058064461,0.024917159521104168
HIGH,SPLINE,Ridge,0.9371367114615592,0.9371367114615075,0.9750774704750487,1.0920026349907537,0.8010150184631348,0.02622119082413456
HIGH,SPLINE,SVR,0.9433400715228495,0.9433400715228033,0.9761026350866938,1.048123256162832,0.7679394955131058,0.02507886578118399
HIGH,SPLINE,XGB,0.944238909706211,0.944238909706166,0.975774703530696,1.0427155077521626,0.7782241697311402,0.025397279961142435
