Level,Seed_Method,Model,NSE (↑),R2 (↑),Sim (↑),RMSE (↓),MAE (↓),NMAE (↓)
LOW,LINEAR,Ada,0.6286067144654295,0.6286067144651774,0.9399307167665125,1.518923090698655,1.1687997498789315,0.0666423534811862
LOW,LINEAR,DT,0.5394748940215571,0.5394748940212393,0.9403888388353405,1.679823032340301,1.1759132178955607,0.06732864197636623
LOW,LINEAR,GB,0.7567052328347105,0.7567052328345418,0.9551060894965832,1.2112819320834507,0.8598500583484444,0.049115706145082046
LOW,LINEAR,KNN,0.7358648624399726,0.7358648624397905,0.9529762048133551,1.2690742821199397,0.9031666962305704,0.05160958945228744
LOW,LINEAR,LGBM,0.7612267737804963,0.7612267737803311,0.9553164048447897,1.2012937022237649,0.8549340330610322,0.04882664757036051
LOW,LINEAR,LN,0.7510506690231877,0.7510506690230159,0.9543939893026034,1.2248777301518747,0.8748881546656291,0.049909322639574705
LOW,LINEAR,Lasso,0.749931145972367,0.7499311459721942,0.954265357264382,1.227283296231533,0.8775111639499665,0.05005695418164717
LOW,LINEAR,RF,0.7253737422662969,0.7253737422661075,0.9520690624807826,1.2923578389088934,0.9224591050808777,0.05268889431175784
LOW,LINEAR,Ridge,0.7510502381281189,0.7510502381279469,0.9543939042111772,1.2248787642805996,0.8748897699515025,0.04990941629422355
LOW,LINEAR,SVR,0.7605535951786733,0.7605535951785073,0.956131619364938,1.1999536258781878,0.8412416172609556,0.04799420505139597
LOW,LINEAR,XGB,0.7560253033071752,0.7560253033070072,0.9547394518067347,1.2190900099309145,0.8670424008369446,0.04950610607649786
LOW,MEAN,Ada,0.6383634191393378,0.6383634191390919,0.940759338791062,1.5035107516119453,1.1496591350307803,0.06566682902030438
LOW,MEAN,DT,0.5383340191734138,0.5383340191730971,0.9392427637906959,1.6886450516682143,1.198326392703586,0.06852616769223076
LOW,MEAN,GB,0.7563429898702347,0.7563429898700659,0.9551285817003088,1.2124894939829067,0.8594197645116216,0.0490971814647057
LOW,MEAN,KNN,0.7373336758435174,0.7373336758433365,0.9534453747899112,1.2655690565259725,0.894375018676122,0.05110895126084033
LOW,MEAN,LGBM,0.7615335754746169,0.7615335754744517,0.9554868325229258,1.1990490502928866,0.8516558400569663,0.04864318678049701
LOW,MEAN,LN,0.7509295586336546,0.7509295586334825,0.9543822878948853,1.2252750298756931,0.8751447566350301,0.049922920202697604
LOW,MEAN,Lasso,0.7498454685061677,0.7498454685059948,0.9542603172047768,1.2275662017303464,0.8776308536529541,0.050063134666699705
LOW,MEAN,RF,0.7235343491054318,0.7235343491052411,0.9522268090204444,1.2959303798597268,0.9199909920027517,0.05254563459527173
LOW,MEAN,Ridge,0.7509292319752721,0.7509292319751,0.954382214870947,1.2252757950997544,0.8751461454232534,0.04992300003390722
LOW,MEAN,SVR,0.7604851252286349,0.7604851252284689,0.9561748361190099,1.200185316613672,0.8404928003323937,0.04795295497913847
LOW,MEAN,XGB,0.756135561702819,0.756135561702651,0.9553638474908691,1.2191369103063006,0.8554921201864879,0.04887564002779328
LOW,SPLINE,Ada,0.6349085232746161,0.6349085232743679,0.9406485714073292,1.5065119232751532,1.1538301075476218,0.06580653590819514
LOW,SPLINE,DT,0.528104853254109,0.5281048532537851,0.9382328257884479,1.707356705739149,1.218890631099542,0.06974437491662425
LOW,SPLINE,GB,0.7551761643806991,0.755176164380529,0.9550248226393447,1.212369385524512,0.8614373247551141,0.04921125942018176
LOW,SPLINE,KNN,0.7378973642209419,0.7378973642207602,0.9533650591711272,1.2587073236181405,0.8951250012715657,0.051171360896588636
LOW,SPLINE,LGBM,0.7638054381350546,0.763805438134891,0.9556670403231133,1.1920202344225734,0.8476719307806923,0.048423789747679725
LOW,SPLINE,LN,0.736060542003674,0.736060542003492,0.9527521198132592,1.2588783195849336,0.909266732931137,0.05179962718370954
LOW,SPLINE,Lasso,0.7344549559378285,0.7344549559376452,0.9525776218631666,1.2625128227554105,0.912906394402186,0.05200212716850133
LOW,SPLINE,RF,0.7250513157049399,0.7250513157047498,0.9522285141922459,1.2907511575253896,0.9190373532776306,0.05251719081257349
LOW,SPLINE,Ridge,0.7360604770628625,0.7360604770626804,0.9527520646425197,1.2588784819981889,0.9092677104473115,0.05179968486364826
LOW,SPLINE,SVR,0.7626222997135432,0.7626222997133785,0.9562887714283614,1.193109135050927,0.8377697190594514,0.04779985882858136
LOW,SPLINE,XGB,0.7517897858077631,0.7517897858075921,0.9548566225514202,1.2315179695497835,0.8658342822392782,0.04945280560040488
MED,LINEAR,Ada,0.746695508726854,0.7466955087266767,0.9524158181527328,1.4983277147369147,1.1698959873922197,0.051670249138334845
MED,LINEAR,DT,0.677396925047348,0.677396925047106,0.9513059908424477,1.6629255122088349,1.2011309807641164,0.05364041914248178
MED,LINEAR,GB,0.8248812098595609,0.8248812098594325,0.9640498518195095,1.2189199340851666,0.8652037794320885,0.03869559346637679
MED,LINEAR,KNN,0.7992783626316984,0.7992783626315497,0.9607561563345469,1.3050340962107185,0.951523798987979,0.04237122340857839
MED,LINEAR,LGBM,0.8323398151769859,0.8323398151768621,0.9652156009457892,1.1896617757468253,0.8362717544043949,0.03741276309522268
MED,LINEAR,LN,0.8134024471421869,0.8134024471420497,0.9626876116341047,1.2571803525047034,0.9002808282488869,0.040231449285820675
MED,LINEAR,Lasso,0.8149656143781465,0.8149656143780106,0.962595791707641,1.2511025290363638,0.9010721902052561,0.040300997963350974
MED,LINEAR,RF,0.8315899799780978,0.8315899799779728,0.9653661870573996,1.1922954745535523,0.8344428530079977,0.037259985940319366
MED,LINEAR,Ridge,0.8134026869876678,0.8134026869875307,0.9626875908292571,1.2571795277471094,0.9002812520095279,0.04023146669280895
MED,LINEAR,SVR,0.8252684956600234,0.8252684956598925,0.9649411789826275,1.2083766736360577,0.843680404251435,0.03777487698991394
MED,LINEAR,XGB,0.8235587552493051,0.8235587552491749,0.964441349813999,1.2210059755935052,0.8584921253295171,0.03831030493922397
MED,MEAN,Ada,0.7462944634549575,0.7462944634547843,0.9526564240713836,1.5094916054995797,1.1721159402330792,0.0514193573158903
MED,MEAN,DT,0.6683194781637999,0.6683194781635535,0.9515016985094806,1.6843597095080665,1.199404787676675,0.05355781843928374
MED,MEAN,GB,0.8214076493178191,0.8214076493176884,0.9635656371368826,1.2304488547419499,0.8758098247394379,0.03923086514734148
MED,MEAN,KNN,0.7970000463785532,0.7970000463784028,0.9605203488954335,1.3085165327103858,0.9580773794367198,0.04262633011926666
MED,MEAN,LGBM,0.8302309320827722,0.8302309320826468,0.9649389471470826,1.1956463408820963,0.8413350099004889,0.037717106825697226
MED,MEAN,LN,0.8109107742509298,0.8109107742507906,0.962291045071425,1.264699915363726,0.9095989966392517,0.040663357583932476
MED,MEAN,Lasso,0.8122345616881439,0.8122345616880057,0.9621733226443873,1.2592299426694136,0.9106363358951751,0.040762902633662376
MED,MEAN,RF,0.828050372548107,0.8280503725479799,0.9648992401943364,1.2057092512526715,0.8447244022091229,0.03778255075417809
MED,MEAN,Ridge,0.8109109970056166,0.8109109970054772,0.9622910153165252,1.264699292325171,0.9095996883369627,0.04066338429605027
MED,MEAN,SVR,0.8213702809218396,0.8213702809217054,0.9644472215942016,1.2169071488375904,0.852449420361202,0.03832349249043136
MED,MEAN,XGB,0.8234284168798954,0.8234284168797641,0.9643885379401848,1.2216995959680046,0.8563218484038398,0.038366103418284926
MED,SPLINE,Ada,0.7488801894134716,0.7488801894132981,0.9530402895920443,1.4974307135378304,1.1585478964092177,0.0510060983215715
MED,SPLINE,DT,0.662929029032479,0.6629290290322237,0.9506888127088259,1.6888340001445532,1.215029768149058,0.054452781688654764
MED,SPLINE,GB,0.8254024718007452,0.8254024718006177,0.964130946235634,1.21790885761764,0.8629981732849774,0.03861045154355296
MED,SPLINE,KNN,0.7967500281974108,0.7967500281972625,0.9604807419649551,1.3224935016689494,0.9627499835264114,0.042695639828051565
MED,SPLINE,LGBM,0.8315001808663364,0.8315001808662125,0.9651129739601336,1.1927237581503636,0.8388008122991024,0.03752852239422061
MED,SPLINE,LN,0.808525209698646,0.8085252096985072,0.9619413584584656,1.2823088059296366,0.9242716163680667,0.041059332185135695
MED,SPLINE,Lasso,0.8103370631588679,0.8103370631587302,0.961886360871972,1.2736074282677128,0.923212371269862,0.04108833403395762
MED,SPLINE,RF,0.8293910383550289,0.8293910383549031,0.9649619518996387,1.2021506886140052,0.8443845204256829,0.037704802184151884
MED,SPLINE,Ridge,0.8085254114869772,0.8085254114868385,0.9619413387354615,1.2823083938528714,0.9242720852579388,0.04105934957267778
MED,SPLINE,SVR,0.8216763915881643,0.8216763915880323,0.9645444293762554,1.232635851816834,0.8573632625392147,0.03824480211300476
MED,SPLINE,XGB,0.8271128058139902,0.8271128058138629,0.9645165361486765,1.2131314536576134,0.8525841361568087,0.03819747343942504
HIGH,LINEAR,Ada,0.8504968117840016,0.8504968117839534,0.9637865661071828,1.508777845897821,1.1872681380177856,0.03871025937654283
HIGH,LINEAR,DT,0.8734590291941351,0.8734590291940953,0.9672917696969615,1.482067125342539,1.0705166984717052,0.034979151672006624
HIGH,LINEAR,GB,0.9344828397569986,0.9344828397569783,0.9751168687745517,1.0754157224319494,0.7987727524440674,0.026150355371609143
HIGH,LINEAR,KNN,0.9243685128904718,0.924368512890449,0.972871646559162,1.1747917535744472,0.8763000116984049,0.028570662335122066
