Level,Seed_Method,Model,NSE (↑),R2 (↑),Sim (↑),RMSE (↓),MAE (↓),NMAE (↓)
MED,SPLINE,DT,0.6452181169885867,0.6452181169884229,0.9486561601573945,1.776079937146238,1.285446431347302,0.056828865171414715
MED,SPLINE,GB,0.8197379501711987,0.8197379501711193,0.9625810191656444,1.2912113060933605,0.9223917958228267,0.04031632876149056
MED,SPLINE,KNN,0.7974704665165682,0.7974704665164773,0.9596751627795498,1.364920955135585,0.9967464319978442,0.043587538061145195
MED,SPLINE,LGBM,0.8314762515176356,0.8314762515175593,0.9639841260374268,1.234993540972821,0.880264050667735,0.03872210824607799
MED,SPLINE,LN,0.7826183152685836,0.7826183152684908,0.9586769862269305,1.4068615548072911,1.032010230200631,0.04477640250404426
MED,SPLINE,Lasso,0.7798718386023217,0.7798718386022282,0.9583147992253938,1.4170028644649189,1.0393847781249457,0.045185668230223124
MED,SPLINE,RF,0.8264966806454045,0.826496680645327,0.9635715060178199,1.2618871245332435,0.8926117812590937,0.03922076595753056
MED,SPLINE,Ridge,0.7826188313645337,0.782618831364441,0.9586769922361194,1.4068601149269184,1.0320099575519561,0.04477638975709316
MED,SPLINE,SVR,0.8233573250148474,0.8233573250147694,0.9637374984298649,1.2861374953985953,0.8960929046955185,0.03911651906594331
MED,SPLINE,XGB,0.8273667553229693,0.8273667553228917,0.9634123791085102,1.2571112820988657,0.8966484882831575,0.03937761670637032
HIGH,LINEAR,Ada,0.8757664787303134,0.875766478730291,0.9658446711130314,1.4400933570447865,1.1176424251865922,0.03635143291107487
HIGH,LINEAR,DT,0.8756667767248988,0.875666776724876,0.9667578645157257,1.4839603836951523,1.08457001789093,0.03551493090457305
HIGH,LINEAR,GB,0.9391414799703334,0.9391414799703227,0.9759402148245314,1.0619868406373754,0.7746687395375078,0.025248031895066907
HIGH,LINEAR,KNN,0.9229240691504986,0.922924069150485,0.9724930337558814,1.2017600477922832,0.8896700038433074,0.028991490393360166
HIGH,LINEAR,LGBM,0.9419759576628937,0.9419759576628834,0.9766227501810255,1.0337797921511749,0.7513916586817438,0.024502940970824155
HIGH,LINEAR,LN,0.9368634017685111,0.9368634017684998,0.9754908395011259,1.0716244227473517,0.7871096003055574,0.025733163567238756
HIGH,LINEAR,Lasso,0.9351634902650724,0.9351634902650611,0.9751537166635761,1.0853498961638286,0.7975104245567322,0.02610551736600191
HIGH,LINEAR,RF,0.9408527025640078,0.9408527025639972,0.9764894155123237,1.0424718495830805,0.755419601114273,0.024651732218277305
HIGH,LINEAR,Ridge,0.9368633880501528,0.9368633880501417,0.9754908264616208,1.07162490241379,0.7871100008487701,0.02573317760781066
HIGH,LINEAR,SVR,0.9419202185687344,0.9419202185687241,0.9766996477472351,1.0332488318426483,0.7487160388042892,0.02442888479443962
HIGH,LINEAR,XGB,0.9394202981392317,0.939420298139221,0.9760935347648406,1.0595873438553445,0.7698243398761748,0.025077297719189155
HIGH,MEAN,Ada,0.8592507750186084,0.8592507750185823,0.9651750694712747,1.4664849212636042,1.142742464214021,0.037187958015346204
HIGH,MEAN,DT,0.8793157835629651,0.8793157835629433,0.9668507436759232,1.4783576653895851,1.0830900250530242,0.03540326239158141
HIGH,MEAN,GB,0.9379947890448552,0.9379947890448445,0.9756639837313837,1.0712045409737279,0.7839654216302858,0.025547977359959236
HIGH,MEAN,KNN,0.923373704607987,0.9233737046079736,0.9725445705217934,1.1969502722879573,0.888118013496399,0.02893219915677782
HIGH,MEAN,LGBM,0.9415094892711494,0.9415094892711392,0.9764565436770496,1.0373778812889163,0.7563546634017717,0.02467756434709373
HIGH,MEAN,LN,0.9347188472015651,0.9347188472015536,0.9750783133214496,1.0914905928128287,0.8019550498771667,0.02619244830465296
HIGH,MEAN,Lasso,0.9333116213510019,0.9333116213509899,0.9748126879210076,1.101739722527577,0.8094148026561737,0.026487269804912308
HIGH,MEAN,RF,0.9402725977398942,0.9402725977398838,0.9763610312727116,1.0460918192893747,0.7595825999743937,0.024790475579296013
HIGH,MEAN,Ridge,0.9347188739237844,0.9347188739237727,0.9750783073383765,1.0914907886932317,0.8019552136230469,0.02619245482947119
HIGH,MEAN,SVR,0.9398632195243928,0.9398632195243825,0.9761722839456318,1.0552298234570652,0.768543993397132,0.02500776287433646
HIGH,MEAN,XGB,0.9392872102158184,0.9392872102158079,0.9759321827597967,1.0592234887044745,0.7746338954734803,0.02523687376091819
HIGH,SPLINE,Ada,0.8643631363713108,0.864363136371286,0.9647958448106309,1.476920445114418,1.1558205311751104,0.037545052966572554
HIGH,SPLINE,DT,0.8813132862830377,0.8813132862830169,0.9670375619663057,1.474674793771659,1.077460011844635,0.03519911063824644
HIGH,SPLINE,GB,0.9372223009917682,0.9372223009917573,0.9755683917542253,1.079168205558571,0.787507804276867,0.025655953676660598
HIGH,SPLINE,KNN,0.9182216854485575,0.9182216854485435,0.9714644613021793,1.2445225735246987,0.9269640025520325,0.0301098233855186
HIGH,SPLINE,LGBM,0.9416517490550675,0.9416517490550577,0.9764763147641408,1.0379310937195851,0.7564913287408095,0.024655454714096935
HIGH,SPLINE,LN,0.9258418492094441,0.9258418492094311,0.9734970576289917,1.1707911703413092,0.8573910601520538,0.02793106124267859
HIGH,SPLINE,Lasso,0.9246930728754221,0.9246930728754087,0.9732644102938014,1.1774584732153641,0.8633199238014222,0.02818486732900373
HIGH,SPLINE,RF,0.9406453259865668,0.9406453259865564,0.9764139536968359,1.043011107964189,0.7573047997684479,0.024730126970573186
HIGH,SPLINE,Ridge,0.9258419397081156,0.9258419397081026,0.9734970492503225,1.1707906595389885,0.857391181268692,0.02793106890786277
HIGH,SPLINE,SVR,0.9390497247601052,0.9390497247600945,0.9760558179926749,1.0638419083123014,0.7721018335080168,0.02512987025160608
HIGH,SPLINE,XGB,0.938313949222861,0.9383139492228503,0.9758397497923877,1.0681815184759431,0.7785255456447601,0.025347938588996536
