Level,Seed_Method,Model,NSE (↑),R2 (↑),Sim (↑),RMSE (↓),MAE (↓)
LOW,MICE_LINEAR,XGB,0.7490264515407093,0.7490264515406054,0.9555549340366037,1.2358690086583695,0.8528079338073731
MEDIUM,MICE_LGBM,Ada,0.758651231380083,0.7586512313799784,0.9526961212547086,1.4801356066805238,1.1630651530830423
MEDIUM,MICE_LGBM,DT,0.6860128400964511,0.6860128400963031,0.95136889639014,1.6400842619766725,1.1992678847398075
MEDIUM,MICE_LGBM,GB,0.8342685304331651,0.8342685304330871,0.9638716361519156,1.1919998783653458,0.869608069364335
MEDIUM,MICE_LGBM,KNN,0.8105429852227815,0.8105429852226934,0.9606936394472941,1.2926639234336608,0.958600012251309
MEDIUM,MICE_LGBM,LGBM,0.8431442422613948,0.8431442422613203,0.9650900529292806,1.1543186678581496,0.837581702419237
MEDIUM,MICE_LGBM,LN,0.8265017436879744,0.8265017436878936,0.9627258232080943,1.2240283126211764,0.8992146420959853
MEDIUM,MICE_LGBM,Lasso,0.8240027014979209,0.8240027014978389,0.9622815094900837,1.234878583436167,0.9109480050738681
MEDIUM,MICE_LGBM,RF,0.8409125765655004,0.840912576565426,0.9647260903267341,1.1773607575061604,0.8511942825291838
MEDIUM,MICE_LGBM,Ridge,0.8265020195742299,0.826502019574149,0.9627257956622142,1.2240279587268181,0.8992153569184819
MEDIUM,MICE_LGBM,SVR,0.8403640183217781,0.8403640183217023,0.9652555009335747,1.165865303839382,0.8370395760612951
MEDIUM,MICE_LGBM,XGB,0.8372267366687405,0.8372267366686634,0.9642331019170312,1.1802137183239443,0.8606875549725123
MEDIUM,MICE_LINEAR,Ada,0.7579453833234168,0.7579453833233102,0.9529054253486574,1.471849438574338,1.1520822307702256
MEDIUM,MICE_LINEAR,DT,0.6687056146501441,0.6687056146499898,0.950140417310503,1.6981468258833132,1.2326250175407956
MEDIUM,MICE_LINEAR,GB,0.8342072587143451,0.834207258714267,0.9637954735174269,1.1928351587761405,0.8723690446381304
MEDIUM,MICE_LINEAR,KNN,0.8104130752708641,0.8104130752707758,0.9606598118951547,1.2900423040597409,0.9581142993824823
MEDIUM,MICE_LINEAR,LGBM,0.8436839638466594,0.8436839638465853,0.9651382095826919,1.1546059371559227,0.837587084215264
MEDIUM,MICE_LINEAR,LN,0.8246822985651983,0.8246822985651171,0.9625157759374049,1.23902233482975,0.9077865352971213
MEDIUM,MICE_LINEAR,Lasso,0.822009202865061,0.8220092028649788,0.962073195320287,1.2507831067432928,0.9195322026184628
MEDIUM,MICE_LINEAR,RF,0.8400074455236564,0.840007445523581,0.964654484602556,1.1742809502591454,0.8502799977089677
MEDIUM,MICE_LINEAR,Ridge,0.8246828058622028,0.8246828058621215,0.9625157748395127,1.239020151527322,0.9077861781801497
MEDIUM,MICE_LINEAR,SVR,0.8410176495343596,0.8410176495342838,0.9653312058123661,1.1597381547488297,0.8338319532821645
MEDIUM,MICE_LINEAR,XGB,0.8355420025637497,0.8355420025636718,0.9642134787376337,1.1831720557666672,0.8593639484643937
HIGH,MICE_LGBM,Ada,0.8788190090367083,0.8788190090366862,0.9662733767458055,1.4178701742176032,1.1023043545672178
HIGH,MICE_LGBM,DT,0.8837463543469357,0.8837463543469152,0.9676888489118134,1.4554964119315108,1.0559200342845916
HIGH,MICE_LGBM,GB,0.939610291613684,0.9396102916136735,0.9760736517019274,1.056466090075388,0.7697942035279739
HIGH,MICE_LGBM,KNN,0.9248497077796113,0.9248497077795981,0.9729598676346565,1.1832217487572207,0.8732660253238679
HIGH,MICE_LGBM,LGBM,0.9423120733658961,0.9423120733658858,0.9766211699618655,1.0289893333713989,0.7503850832416341
HIGH,MICE_LGBM,LN,0.9371381023421193,0.9371381023421079,0.975594644243886,1.0658158577661867,0.7827032002013403
HIGH,MICE_LGBM,Lasso,0.9352693337539989,0.9352693337539875,0.9752560024917867,1.081445552317539,0.793387002646517
HIGH,MICE_LGBM,RF,0.9414045067063394,0.9414045067063291,0.976618772304466,1.0355685986943497,0.7506208024911881
HIGH,MICE_LGBM,Ridge,0.9371381828493742,0.9371381828493629,0.9755946518787241,1.0658152744486875,0.782702827609808
HIGH,MICE_LGBM,SVR,0.9426563523657844,0.9426563523657745,0.976849442706017,1.0258212875351502,0.7431105280471105
HIGH,MICE_LGBM,XGB,0.9398995286906049,0.9398995286905943,0.9761783211177482,1.0518242524376091,0.7658353183269501
HIGH,MICE_LINEAR,Ada,0.8694651453741649,0.869465145374141,0.9654856132628129,1.4513182310238488,1.1307056871856986
HIGH,MICE_LINEAR,DT,0.8833189424182433,0.8833189424182228,0.9672894580980588,1.465090327130296,1.0708000269699096
HIGH,MICE_LINEAR,GB,0.9396069782253523,0.9396069782253419,0.9760428897136186,1.0562242467836167,0.7706388715514418
HIGH,MICE_LINEAR,KNN,0.9248526974418205,0.9248526974418073,0.9729687691162668,1.1829806623375416,0.8729320223522187
HIGH,MICE_LINEAR,LGBM,0.9424235074504894,0.9424235074504794,0.9766530992259075,1.0274005778469226,0.7493377475577866
HIGH,MICE_LINEAR,LN,0.9371331620761632,0.9371331620761519,0.9755941913030063,1.065846956473158,0.7827196863508225
HIGH,MICE_LINEAR,Lasso,0.9352656617917167,0.935265661791705,0.9752557672794342,1.0814669490640845,0.7933953723716737
HIGH,MICE_LINEAR,RF,0.9415585993135289,0.9415585993135187,0.976592364584524,1.0352130450179282,0.751649403383255
HIGH,MICE_LINEAR,Ridge,0.9371332607546511,0.93713326075464,0.9755942061321815,1.0658463055485763,0.7827190882062911
HIGH,MICE_LINEAR,SVR,0.9426563230324935,0.9426563230324834,0.9768494045983087,1.0258250704521847,0.7431141396562382
HIGH,MICE_LINEAR,XGB,0.9403568876469959,0.9403568876469853,0.9761009016200084,1.0491269148529094,0.7684766392993926
